,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
6856,1271.45841,9.74682,55.5,40.6,48.8,5.95025,360.58084,3,0.9037612998838414
6861,1135.43122,8.628260000000001,55.5,40.6,48.8,5.2776,247.95636,3,1.3725900289155804
6866,1254.59018,9.5087,55.5,40.6,48.8,5.6723300000000005,328.6504700000001,3,0.6707374714774644
6871,1230.0529,9.41065,55.5,40.6,48.8,5.58867,324.49294,3,0.6634096006759893
6876,1228.26706,9.44067,55.5,40.6,48.8,5.25889,325.10209,3,0.9170096972746332
6881,1099.69848,8.43417,55.5,40.6,48.8,4.15559,172.22744,0,0.9482671632393427
6886,1107.36731,8.42817,55.5,40.6,48.8,4.49094,164.92758999999995,0,0.5199297475169089
6891,1098.25779,8.43017,54.5,40.6,48.8,4.61674,150.91002,0,0.6914712349431499
6896,1107.89257,8.42416,54.5,40.6,47.8,4.03346,147.80753,0,1.3034629015311678
6901,1106.63198,8.416160000000001,54.5,40.6,47.8,3.88186,139.60273,0,1.6542099059110544
6906,1097.97264,8.42216,54.5,40.6,47.8,4.09655,130.30598999999998,0,1.266256596253209
6911,1098.64797,8.44417,53.5,39.6,47.8,3.4297,117.37161,5,0.5948765789588873
6916,1101.96468,8.426160000000001,53.5,39.6,47.8,3.43623,66.64945999999999,5,0.6450230963839177
6921,1106.90205,8.41416,53.5,39.6,47.8,4.15298,146.00627,0,1.0779590838554591
6926,1102.57995,8.436169999999999,53.5,39.6,47.8,4.1298900000000005,149.7673,0,1.1021824826747866
6931,1104.8761,8.42416,53.5,39.6,47.8,4.08585,176.82908,0,1.081041141926901
6936,1106.87209,8.43017,52.5,39.6,47.8,3.81524,107.10333,5,1.4781448871675658
6941,1102.42987,8.41216,52.5,39.6,46.8,3.11729,60.59633,5,0.3519686504133282
6946,1108.05767,8.45018,52.5,39.6,46.8,3.21498,93.79067,5,0.07982925758111227
6951,1107.39734,8.43417,52.5,39.6,46.8,4.906630000000002,111.70576,0,1.3630115028277079
6956,1101.6344800000004,8.43417,51.5,39.6,46.8,4.31513,158.38656,0,0.7301890219814643
6961,1099.33833,8.43417,51.5,39.6,46.8,3.64392,125.10445,5,1.0979820657205148
6966,1096.3519,8.45218,51.5,39.6,46.8,4.72372,122.3232,0,1.023130805181201
6971,1108.38779,8.43017,51.5,38.6,46.8,5.41713,201.50341,3,1.6114313251921097
6976,1385.90501,10.66327,51.5,38.6,46.8,5.27754,471.79134000000005,3,0.7455684367647164
6981,1282.24867,9.86287,51.5,38.6,46.8,5.74661,372.4507200000001,3,0.4904243387320139
6986,1301.65337,9.99094,52.5,38.6,46.8,5.4433099999999985,383.81199999999995,3,0.3326641258750877
6991,1246.48612,9.5047,52.5,38.6,46.8,5.41657,333.82425,3,0.6668914811165745
6996,1314.30469,10.06297,52.5,38.6,46.8,5.5825,396.04659,3,0.13207039730586836
7001,1262.90417,9.7208,52.5,38.6,46.8,6.30052,354.96053,3,1.6111693363032478
7006,1298.18666,9.89289,52.5,38.6,46.8,5.2510900000000005,374.14591,3,0.71750462205936
7011,1362.8835800000004,10.37913,52.5,38.6,46.8,5.1797,437.5985,3,0.8277728019485368
7016,1272.43384,9.67878,53.5,38.6,46.8,5.73285,351.9955,3,0.5787800577103879
7021,1238.14195,9.49069,53.5,38.6,46.8,4.77688,332.59231,0,1.1106409247662787
7026,1267.2563699999996,9.76082,53.5,38.6,46.8,5.27767,359.55684,3,0.7208793349147132
7031,1313.56936,10.06097,53.5,38.6,46.8,4.7081800000000005,398.79625,0,1.5407045632585052
7036,1305.82553,9.93491,53.5,38.6,46.8,5.62196,379.25806,3,0.2801590472933944
7041,1318.77687,10.13701,53.5,38.6,46.8,5.91528,404.34362,3,0.7438933664974398
7046,1223.1046,9.34862,53.5,38.6,46.8,4.96116,322.15609,0,1.3579193268831418
7051,1285.02524,9.86087,53.5,38.6,46.8,4.80085,372.03209,0,1.4229848976125963
7056,1278.37682,9.79884,53.5,38.6,46.8,6.16873,367.46334,3,1.3189792445895183
7061,1276.11063,9.78284,53.5,38.6,46.8,5.90908,360.60569,3,0.8264192587741264
7066,1460.14678,11.09548,54.5,38.6,46.8,6.7599399999999985,532.13525,9,0.8492917024197513
7071,1469.85649,11.28158,54.5,38.6,46.8,5.73229,556.22344,3,1.1310072664860562
7076,1500.96697,11.49368,54.5,38.6,46.8,6.39849,592.3725,9,0.49248384319302646
7081,1517.62512,11.63175,55.5,38.6,46.8,6.854660000000001,611.18912,9,0.5843089908241849
7086,1501.83729,11.43365,55.5,38.6,46.8,5.68454,581.50369,3,1.2883411563326543
7091,1523.04285,11.65176,55.5,38.6,46.8,6.19356,613.68219,9,0.7119040792708181
7096,1499.5262,11.47967,55.5,38.6,46.8,7.1029399999999985,589.165,9,1.0451666231149062
7101,1422.85322,10.88138,55.5,38.6,46.8,4.8347,506.91138,3,1.686810987117623
7106,1482.67269,11.28958,56.5,38.6,46.8,6.216080000000002,560.00238,9,0.8639863063004739
7111,1420.06177,10.93941,56.5,38.6,46.8,6.7069,511.59853,9,0.9400302959575773
7116,1418.71124,10.91339,56.5,38.6,46.8,5.93077,508.50784,3,1.0544206741308157
7121,1522.21743,11.64576,56.5,38.6,46.8,6.91532,612.85456,9,0.6778648665214989
7126,1495.95437,11.52369,56.5,38.6,46.8,6.13149,594.4095599999998,9,0.8626739059815333
7131,1515.43401,11.61974,56.5,38.6,46.8,6.13799,607.99662,9,0.8175145803528217
7136,1533.81809,11.7378,57.5,38.6,46.8,5.84844,627.60325,9,1.291463893341875
7141,1562.12196,12.00393,57.5,38.6,46.8,6.41771,670.7841900000002,9,0.28418574351689896
7146,1585.65377,12.08197,57.5,38.6,46.8,7.05135,685.1736900000002,9,0.8903623606456258
7151,1534.35836,11.7438,57.5,38.6,46.8,6.7317399999999985,628.71344,9,0.33818201157945016
7156,1531.88224,11.68578,57.5,38.6,46.8,6.01508,619.15906,9,1.007547883337714
7161,1513.24289,11.55771,57.5,38.6,46.8,6.7717399999999985,603.51388,9,0.48909761018347686
7166,1474.25374,11.20954,57.5,38.6,46.8,5.76206,547.26131,3,1.0900378312311816
7171,1422.53818,10.89739,57.5,38.6,46.8,6.27399,503.90531,9,1.0868994760302326
7176,1354.10426,10.34711,57.5,38.6,46.8,5.9927199999999985,431.12184,3,0.9144598451174217
7181,1341.52816,10.26107,57.5,38.6,46.8,5.02479,419.25856,3,1.13373331910362
7186,1326.83574,10.18103,57.5,38.6,46.8,5.88672,410.05228,3,0.6813966439050144
7191,1334.21949,10.22906,57.5,38.6,46.8,5.84525,418.22728,3,0.5951913718414025
7196,1355.43992,10.38313,57.5,38.6,46.8,6.2573300000000005,433.90259,3,1.4694670336255868
7201,1355.5599,10.40514,57.5,38.6,46.8,5.62371,436.52922,3,0.2185912239313536
7206,1441.52259,11.09949,57.5,38.6,46.8,6.42355,531.624,9,0.8182823831354601
7211,1512.16235,11.60974,57.5,38.6,46.8,6.21434,605.94931,9,0.6975209092758202
7216,1503.69821,11.45766,57.5,38.6,46.8,6.4078300000000015,583.96144,9,0.5269220265177244
7221,1478.80084,11.31559,57.5,38.6,46.8,6.10473,565.66112,9,0.9962249612938181
7226,1493.31308,11.45966,57.5,38.6,46.8,5.98835,583.5613099999998,9,1.1237589924536908
7231,1512.82275,11.5257,57.5,38.6,46.8,5.46378,591.4644400000002,3,1.3535131435936318
7236,1496.98987,11.43365,57.5,38.6,46.8,5.97863,585.4601200000002,9,1.1350121389710806
7241,1487.9853,11.41564,57.5,38.6,46.8,5.95395,571.85269,9,1.2105641151455926
7246,1466.25478,11.30959,57.5,38.6,46.8,6.00978,557.67606,9,1.1661324519931744
7251,1458.7060000000001,11.10749,57.5,38.6,46.8,5.78319,533.35356,3,1.0142408052676
7256,1489.06599,11.37362,57.5,38.6,46.8,5.5814,574.54475,3,1.2112475731029702
7261,1463.4782,11.23755,57.5,38.6,46.8,6.35547,551.75638,9,0.7504918737816836
7266,1409.7367,10.83135,57.5,38.6,46.8,5.11062,492.38,3,1.1230200780352888
7271,1401.18246,10.75332,57.5,38.6,46.8,5.96866,481.10288,3,0.994859328846157
7276,1432.5180300000004,11.02745,57.5,37.6,46.8,5.8213,521.00578,3,0.9752714187912507
7281,1427.7907300000004,10.9274,57.5,37.6,46.8,6.26754,506.67994,9,1.0770962292047148
7286,1426.59006,10.86737,57.5,37.6,46.8,5.82639,496.79906,3,0.8380004514655132
7291,1372.80352,10.48718,57.5,37.6,46.8,4.48908,450.80984000000007,0,1.9033252556949831
7296,1350.90782,10.37313,57.5,37.6,46.8,5.15477,432.30703,3,0.8714808390593742
7301,1324.05945,10.13701,57.5,37.6,46.8,6.23918,403.66775,3,1.4244246276597368
7306,1304.92503,10.05297,57.5,37.6,46.8,4.98493,391.80025,3,1.2267231278832753
7311,1324.55468,10.20104,57.5,37.6,46.8,5.44495,411.85472,3,0.24865669257258843
7316,1322.27361,10.119,57.5,37.6,46.8,6.01219,401.14456,3,0.9491461239844804
7321,1299.76242,10.00895,57.5,37.6,45.8,5.21006,386.9915,3,0.7675926449116126
7326,1334.9398,10.20705,57.5,37.6,45.8,5.434069999999998,412.31759,3,0.271472683179462
7331,1305.94551,10.05097,57.5,37.6,45.8,5.4900699999999985,392.46291,3,0.2163821800148842
7336,1270.27291,9.75082,57.5,37.6,45.8,5.22222,357.9791600000001,3,0.8264348502396051
7341,1305.63032,9.99494,56.5,37.6,45.8,5.3886,388.69541,3,0.40915028573905704
7346,1262.75416,9.7208,56.5,36.6,45.8,5.73834,358.04406,3,0.5515353047089655
7351,1297.99145,9.97493,56.5,36.6,45.8,5.67876,385.34719,3,0.3187089244845781
7356,1263.6395,9.7168,56.5,36.6,45.8,5.17399,356.37275,3,0.9213599362163934
7361,1223.83993,9.32661,56.5,36.6,45.8,5.28232,314.8814700000001,3,0.9415705854212953
7366,1218.21214,9.33261,55.5,36.6,44.8,4.56987,315.05741,0,0.7688638123841262
7371,1248.7822,9.5107,55.5,36.6,44.8,4.88479,332.70791,0,1.2785793358563966
7376,1275.09015,9.70079,55.5,36.6,44.8,5.22013,355.61103,3,0.8391620984982965
7381,1241.96889,9.54672,55.5,36.6,44.8,5.29253,339.36688,3,0.791490206223664
7386,1190.64352,9.1125,55.5,36.6,44.8,5.36417,294.44041,3,0.9800518920676449
7391,1106.3168,8.43217,54.5,36.6,44.8,3.61746,158.42819,5,1.1301326756401842
7396,1107.15717,8.442169999999999,54.5,36.6,44.8,3.08461,94.71347,5,0.23690446360247625
7401,1099.72859,8.43217,53.5,36.6,44.8,3.5034400000000003,146.80978000000005,5,0.8484128990034074
7406,1100.38884,8.43017,53.5,35.6,43.8,4.0317300000000005,148.16933999999995,0,1.3054555048063854
7411,1101.67953,8.42817,53.5,35.6,43.8,4.27367,146.23055,0,0.8722741823386904
7416,1098.8431,8.43217,53.5,35.6,43.8,4.3502,175.93200000000002,0,0.5623070570308064
7421,1107.36731,8.43017,52.5,35.6,43.8,4.52169,162.33141,0,0.5424784854895531
7426,1102.15981,8.42817,52.5,35.6,43.8,3.8456,127.30577,5,1.566180784281526
7431,1099.36836,8.42817,52.5,35.6,43.8,4.52991,139.17363999999998,0,0.7395971771505861
7436,1107.95263,8.44417,52.5,35.6,42.8,4.52232,177.78903,0,0.41217247733554163
7441,1178.41242,9.03246,52.5,35.6,42.8,5.2308,285.21488,3,1.1837951063256174
7446,1282.5788599999996,9.82085,52.5,35.6,42.8,5.11765,366.90669,3,0.9983344691843234
7451,1320.4576,10.13101,52.5,35.6,42.8,6.1443400000000015,402.20341,3,1.2257801457738644
7456,1272.14869,9.73281,52.5,35.6,42.8,4.91845,359.83344,0,1.5013225059113877
7461,1253.52451,9.56073,52.5,35.6,42.8,5.15492,339.82794,3,1.0179576908297607
7466,1305.88544,10.01295,52.5,35.6,42.8,5.2253,391.23378,3,0.7289090548855812
7471,1321.62823,10.10499,52.5,34.6,42.8,5.48055,401.81216,3,0.19220412712190915
7476,1268.32189,9.77083,52.5,34.6,42.8,5.45274,361.67216,3,0.44778304957879556
7481,1193.2698,9.19454,52.5,34.6,42.8,4.40423,302.058,0,0.6856851405192602
7486,1232.40904,9.37663,52.5,34.6,42.8,5.810969999999998,319.88653,3,0.8695670940716259
7491,1171.49401,9.01245,52.5,34.6,42.8,4.7896800000000015,286.17297,0,0.8483172555708061
7496,1108.7029699999996,8.44617,52.5,34.6,42.8,4.12573,169.71186,0,1.020962889363316
7501,1100.62894,8.44617,52.5,34.6,42.8,5.3827300000000005,230.53116,3,1.4163843869117603
7506,1166.54155,8.93442,52.5,34.6,42.8,4.91621,276.66069,0,1.0697492101120516
7511,1116.86703,8.56023,52.5,34.6,42.8,5.45533,242.59533,3,1.2943006202591458
7516,1174.21038,9.00645,52.5,34.6,42.8,5.17875,283.49031,3,1.2614932734902289
7521,1102.83507,8.44617,52.5,34.6,42.8,4.65027,232.30206,0,0.35107942225181094
7526,1105.5064,8.426160000000001,51.5,34.6,42.8,5.7199,228.19364,3,1.4209587276354068
7531,1098.00267,8.42416,51.5,34.6,41.8,4.97057,220.60775,0,1.1110167393114216
7536,1104.8761,8.460180000000001,51.5,34.6,41.8,5.02719,233.65748,0,1.2464605950046024
7541,1164.8157,8.91841,51.5,34.6,41.8,5.4583900000000005,274.53516,3,1.0583692115526917
7546,1257.2763699999996,9.66278,51.5,34.6,41.8,5.96359,349.22384,3,0.9680079635249266
7551,1385.89,10.63926,51.5,34.6,41.8,5.74943,466.97416,3,0.5640318884060174
7556,1418.00594,10.9174,51.5,34.6,41.8,5.91971,507.86316,3,1.0341356855241668
7561,1407.41059,10.7133,51.5,34.6,41.8,6.1786699999999986,474.93762,3,1.3763663683339604
7566,1366.77059,10.5232,52.5,34.6,41.8,5.4186,455.83022,3,0.44279839213722866
7571,1429.96683,10.9294,52.5,34.6,41.8,5.38034,507.97897,3,0.8094848459117845
7576,1362.79349,10.46517,52.5,34.6,41.8,5.8579300000000005,445.03181,3,0.665698844344806
7581,1267.91662,9.65877,52.5,34.6,41.8,4.78448,348.92144,0,1.2352657110748664
7586,1097.31239,8.43217,52.5,34.6,41.8,4.39776,209.18569,0,0.2920726292687588
7591,1101.93465,8.426160000000001,52.5,34.6,41.8,3.29885,90.62905,5,0.27438956736609554
7596,1097.2672699999996,8.426160000000001,52.5,34.6,41.8,3.13571,31.54496,5,0.5681714927285166
7601,1106.0767,8.426160000000001,51.5,34.6,41.8,3.75244,120.59233,5,1.3421333684433734
7606,1097.11726,8.426160000000001,51.5,34.6,41.8,3.7296,82.69954,5,1.2823573450134798
7611,1102.97014,8.45018,51.5,34.6,41.8,3.25773,93.13227,5,0.17588158769551776
7616,1095.33134,8.43017,51.5,34.6,41.8,4.92885,181.4428,0,1.0793912063400968
7621,1107.80255,8.42416,51.5,34.6,41.8,3.79164,142.23289,5,1.4674111349495487
7626,1104.53089,8.43217,50.5,34.6,41.8,3.5731,146.72763999999995,5,0.9946433997915227
7631,1095.81155,8.43217,50.5,34.6,41.8,4.685230000000002,210.26894,0,0.45110219627324966
7636,1108.71799,8.43217,50.5,34.6,41.8,4.8392,226.3643,0,0.7971614351707176
7641,1095.51146,8.43417,50.5,33.6,41.8,5.122999999999999,172.79908999999995,0,1.5408799184047537
7646,1149.34305,8.81035,50.5,33.6,41.8,4.76842,266.92353,0,0.7171219520761032
7651,1188.66255,9.1105,50.5,33.6,41.8,5.29041,293.02031,3,1.0646483190973934
7656,1189.92314,9.13852,50.5,33.6,41.8,5.01737,295.48406,0,1.355236201985985
7661,1101.1542,8.43417,50.5,33.6,41.8,5.22117,223.47891,0,1.7069604561306673
7666,1093.7106,8.426160000000001,50.5,33.6,41.8,5.06867,213.46655,0,1.3479453553767762
7671,1101.8745800000004,8.426160000000001,50.5,33.6,41.8,4.42154,148.00241,0,0.6911304454215074
7676,1099.17323,8.42817,50.5,33.6,41.8,3.87062,160.70738,0,1.6081640807176782
7681,1098.90309,8.426160000000001,50.5,33.6,41.8,3.3025300000000004,101.14752,5,0.2764387683300991
7686,1096.36691,8.45018,50.5,33.6,41.8,3.03682,103.15799999999999,5,0.3492705427620499
7691,1108.55289,8.436169999999999,50.5,33.6,41.8,3.76283,113.92951,5,1.3598102129417742
7696,1100.614,8.44017,50.5,33.6,41.8,4.56043,173.23372,0,0.46794601557718396
7701,1142.13956,8.720310000000001,50.5,33.6,40.8,5.19377,258.12895,3,1.3945955647714412
7706,1144.52566,8.71631,50.5,33.6,40.8,4.86598,258.17048,0,0.9025780393533047
7711,1319.87243,10.14701,50.5,33.6,40.8,5.0603,406.77116,3,1.0589531571635167
7716,1359.82215,10.46117,50.5,33.6,40.8,5.93423,447.28622,3,0.8225648624540383
7721,1179.49297,9.00845,50.5,33.6,40.8,5.90636,283.4575,3,1.2081724772316986
7726,1743.5467,13.38662,50.5,33.6,40.8,7.85301,1015.26938,4,0.8197677101491478
7731,1499.54107,11.44165,50.5,33.6,40.8,7.4607800000000015,580.1605599999998,9,1.6670348571359552
7736,1099.63849,8.410160000000001,51.5,33.6,40.8,3.64953,99.18758,5,1.088218489673126
7741,1346.42048,10.29709,51.5,33.6,40.8,6.40126,409.87528,3,1.7639839687657517
7746,1496.02945,11.37963,51.5,33.6,41.8,5.567080000000002,569.0395599999998,3,1.1694523392626757
7751,1634.02259,12.58222,52.5,33.6,41.8,7.279260000000002,781.54894,4,0.972312420288157
7756,1749.5197100000007,13.48266,53.5,34.6,41.8,7.7767,1155.04825,1,1.0812871952137915
7761,1635.1331699999996,12.53019,54.5,34.6,42.8,6.39264,753.30062,9,0.7018271491749094
7766,1704.85756,13.1525,55.5,34.6,42.8,8.58003,885.43244,4,1.8343089678717095
7771,1652.5268,12.70228,55.5,35.6,43.8,7.30165,810.26544,4,0.7972845035454752
7776,1630.09069,12.41814,56.5,35.6,43.8,5.22932,761.05656,3,2.699780232701399
7781,1678.83475,12.86036,56.5,35.6,44.8,6.64032,827.20775,9,1.1081754289233268
7786,1338.66163,10.24707,56.5,35.6,44.8,7.10112,415.01366,9,1.79543220370378
7791,1525.77409,11.7298,56.5,36.6,45.8,6.50035,629.53906,9,0.19438278793084987
7796,1216.23109,9.32461,56.5,36.6,45.8,4.97329,316.35894,0,1.3528360961230297
7801,1422.5981,10.87938,56.5,36.6,45.8,6.08536,491.56062,3,1.2471623509652838
7806,1121.54935,8.628260000000001,56.5,36.6,45.8,3.79607,248.31239,0,1.6973993032485386
7811,1313.43422,10.06297,56.5,36.6,45.8,5.82314,394.26641,3,0.5646395968019314
7816,1524.63348,11.62375,56.5,36.6,45.8,6.97995,615.95156,9,0.7792631445033671
7821,1114.33077,8.522210000000001,56.5,36.6,45.8,3.70102,190.16447,5,1.4306936565833546
7826,1188.49746,9.15853,55.5,36.6,45.8,4.89472,300.41356,0,1.1221467842603972
7831,1146.2214800000004,8.81035,55.5,36.6,45.8,4.6163,264.76572000000004,0,0.42163262381335337
7836,1097.04218,8.442169999999999,55.5,36.6,45.8,3.27188,126.7546,5,0.31244096538570254
7844,1102.2198,8.416160000000001,54.5,36.6,45.8,4.45498,208.05906,0,0.1935471680718468
7849,1096.1418199999996,8.426160000000001,54.5,36.6,45.8,3.3277400000000004,70.12559,5,0.40871370267031476
7854,1105.92662,8.43417,53.5,36.6,45.8,3.98068,116.37122,0,1.5560747997094833
7859,1102.00965,8.42416,53.5,36.6,45.8,4.17833,139.30888000000002,0,1.0699862656179122
7864,1102.44489,8.42817,53.5,36.6,45.8,4.0961,227.78617000000003,0,0.9725990105075744
7869,1102.14479,8.43217,52.5,36.6,45.8,3.33886,125.30865,5,0.4249274310275848
7874,1266.29581,9.60875,52.5,36.6,44.8,5.54333,339.10475,3,0.5533961327482168
7879,1095.42144,8.426160000000001,52.5,36.6,44.8,2.14926,6.00436,5,2.5448478233332574
7884,1251.37844,9.62676,52.5,36.6,44.8,5.62079,344.05853,3,0.5288917162228675
7889,1319.31714,10.117,52.5,36.6,44.8,5.32974,409.33175,3,0.49168642908911486
7894,1095.93168,8.43417,52.5,36.6,44.8,4.52231,183.05508,0,0.3678242615116357
7899,1095.69157,8.42216,52.5,36.6,44.8,4.03009,170.40868999999995,0,1.2245347942995963
7904,1099.12826,8.46819,52.5,36.6,44.8,3.85731,93.97173,5,1.5752849674494107
7909,1102.35479,8.45218,52.5,36.6,44.8,5.09333,138.96302,0,1.5851123769748132
7914,1357.06073,10.33311,52.5,36.6,44.8,4.75332,428.68325,0,1.8150046483525613
7919,1107.08216,8.44017,52.5,36.6,44.8,1.78551,48.65578,5,3.3038395029836565
7924,1184.1903,8.99445,51.5,36.6,44.8,4.90882,285.71472,0,1.0870348000493417
7929,1290.6529,9.86688,51.5,36.6,44.8,5.3026800000000005,371.50675,3,0.6291951788149099
7934,1168.55263,8.938419999999997,51.5,36.6,44.8,5.29285,276.16928,3,1.1703758053730933
7939,1269.64239,9.67278,51.5,36.6,44.8,5.0202800000000005,354.74403,3,1.2221449132507303
7944,1103.34531,8.44617,52.5,36.6,44.8,5.11577,193.23791,0,1.482312363914994
7949,1283.35939,9.82486,52.5,36.6,44.8,6.09477,367.17312,3,1.1699074722770997
7954,1097.4624,8.42817,52.5,36.6,44.8,4.97414,192.23336,0,1.1548987971743006
7959,1120.90404,8.62026,52.5,36.6,44.8,4.4767199999999985,238.81738,0,0.12578962891748321
7964,1089.22334,8.40615,52.5,36.6,44.8,4.26483,197.94061,0,0.6188044206294187
7969,1095.04619,8.42817,52.5,36.6,44.8,4.354430000000002,209.97347,0,0.3827793282424505
7974,1420.13685,10.85537,52.5,36.6,44.8,6.4489,491.62828,9,1.052991718787908
7979,1283.31419,9.83086,52.5,36.6,44.8,6.33102,355.14138,3,1.672727750592365
7984,1106.33182,8.426160000000001,52.5,36.6,44.8,4.97955,198.44822,0,1.1555368742214474
7989,1256.4511,9.63276,52.5,36.6,44.8,5.5636,346.4434100000001,3,0.49690102401672204
7994,1317.26102,10.12901,52.5,36.6,44.8,5.74245,403.37512,3,0.38405549176047826
7999,1149.80824,8.80835,52.5,36.6,44.8,6.1698,260.21542,3,1.7132461092201654
8004,1427.82076,11.01144,52.5,36.6,44.8,6.18391,518.23338,9,1.0996455994491965
8009,1225.68583,9.35863,52.5,36.6,44.8,5.56873,315.72034,3,0.7269858439143874
8014,1193.2698,9.12251,53.5,36.6,44.8,4.7807900000000005,295.85434,0,0.8839813937932872
8019,1111.07413,8.4982,53.5,36.6,44.8,5.08898,236.85833,0,1.3949365150535464
8024,1171.55407,8.95242,53.5,36.6,44.8,5.3757199999999985,280.34059,3,1.0672208048268002
8029,1133.10504,8.63227,53.5,36.6,44.8,5.4753300000000005,254.75158,3,1.1976071652095546
8034,1108.43284,8.45618,53.5,36.6,44.8,5.06995,231.25602,0,1.3473679498645608
8039,1096.39694,8.416160000000001,53.5,36.6,44.8,4.01914,188.16369,0,1.199819834565693
8044,1196.66151,9.17654,53.5,36.6,44.8,5.21229,301.64859,3,1.1124124399349777
8049,1306.87604,9.99094,53.5,37.6,44.8,4.812880000000002,388.96738,0,1.562458041247368
8054,1348.86657,10.35512,53.5,37.6,44.8,5.04576,434.89262,3,1.1010475038519514
8059,1099.54847,8.460180000000001,53.5,37.6,44.8,4.52072,223.81019,0,0.04361758752484675
8064,1566.35418,12.06396,53.5,37.6,44.8,5.90885,682.17081,9,1.1860557463925696
8069,1381.79292,10.55922,53.5,37.6,44.8,6.35115,461.76828,9,1.2804645827611383
8074,1501.71716,11.50169,54.5,37.6,44.8,6.2286800000000015,591.7261900000002,9,0.7200888400324645
8079,1291.11809,9.89489,54.5,37.6,45.8,5.12794,377.56194,3,0.9529318420816317
8084,1111.05912,8.454180000000001,54.5,37.6,45.8,4.07102,129.41063,0,1.318182613144738
8089,1325.17002,10.16502,54.5,37.6,45.8,4.43613,410.961,0,1.5738220421454518
8094,1404.31898,10.79934,54.5,37.6,45.8,4.31148,499.3205,0,2.3591385078285714
8099,1436.79515,10.94141,55.5,37.6,45.8,5.08214,510.25791,3,1.247480122440328
8104,1347.6960800000004,10.3131,55.5,37.6,45.8,5.13411,429.68284000000006,3,0.9114447210734066
8109,1311.64838,9.99494,55.5,37.6,45.8,5.01172,390.28022,3,1.1724196548331003
8114,1144.97591,8.75433,55.5,37.6,45.8,4.29226,178.2993,0,0.6480258394370142
8119,1225.38567,9.33261,55.5,37.6,45.8,5.09551,318.62094,3,1.2105004768286614
8124,1656.32356,12.57822,55.5,38.6,45.8,7.6127699999999985,766.21375,4,0.954192068991106
8129,1747.4337,13.40462,56.5,38.6,46.8,9.19918,1299.192,1,1.6806224436064225
8134,1746.7284,13.39862,57.5,38.6,46.8,8.98217,1721.19312,7,0.6710111221938988
8139,1736.49329,13.37861,58.5,38.6,46.8,8.82216,1366.86412,1,1.1861735522860697
8144,1740.24501,13.3466,58.5,38.6,47.8,7.5758,919.273,4,0.05392093965879258
8149,1654.32765,12.69427,59.5,39.6,47.8,6.56557,799.63719,9,0.9248589308672196
8154,1632.25177,12.52219,59.5,39.6,48.8,6.29985,765.30106,9,0.8510119855268927
