,date,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
22715,2018-07-16 20:25:00.000,1533.42783,11.83385,58.5,45.6,47.8,6.7282600000000015,649.9603099999998,6,0.6060061401670693
22720,2018-07-16 20:30:00.000,1422.31294,10.87337,58.5,45.6,47.8,6.58032,500.96228,6,0.6680822016438027
22725,2018-07-16 20:35:00.000,1257.90674,9.69079,58.5,45.6,48.8,6.08872,354.04388,9,1.2443256074052012
22730,2018-07-16 20:40:00.000,1477.96055,11.36562,58.5,45.6,48.8,6.27473,565.7391200000002,6,1.006353227853313
22735,2018-07-16 20:45:00.000,1717.61398,13.1605,58.5,45.6,48.8,6.66925,880.98025,0,0.22619974416403982
22740,2018-07-16 20:50:00.000,1616.68902,12.38012,58.5,45.6,48.8,6.95788,737.04131,0,1.2014183085519254
22745,2018-07-16 20:55:00.000,1753.8117,13.43064,59.5,45.6,48.8,8.1879,982.67975,10,1.278962422670163
22750,2018-07-16 21:00:00.000,1725.1476,13.29257,59.5,45.6,48.8,7.7376,911.55019,10,0.47013415934871966
22755,2018-07-16 21:05:00.000,1600.0008300000004,12.28207,60.5,46.6,49.8,6.62736,726.06125,0,1.0065817568922968
22760,2018-07-16 21:10:00.000,1554.33322,11.91789,60.5,46.6,49.8,7.025239999999998,657.61975,6,0.9582957673667645
22765,2018-07-16 21:15:00.000,1618.9251800000004,12.41013,60.5,46.6,49.8,5.7832,744.1285,0,1.9119256421543953
22770,2018-07-16 21:20:00.000,1692.58148,12.99042,60.5,46.6,49.8,6.5663300000000016,855.5328099999998,0,0.0635574882643584
22775,2018-07-16 21:25:00.000,1571.62189,12.04395,60.5,46.6,49.8,7.13102,673.73,6,1.221617656400112
22780,2018-07-16 21:30:00.000,1743.99687,13.43264,60.5,46.6,49.8,8.09651,1005.5295,10,1.3120951876961857
22785,2018-07-16 21:35:00.000,1745.00248,13.39862,61.5,46.6,49.8,7.75237,960.08681,10,0.8195101933467729
22790,2018-07-16 21:40:00.000,1743.5618600000007,13.412629999999998,61.5,46.6,50.8,8.05547,1258.91525,11,0.8594597824629227
22795,2018-07-16 21:45:00.000,1751.90588,13.40863,61.5,46.6,50.8,9.006739999999997,1526.766,1,0.9563442159043121
22800,2018-07-16 21:50:00.000,1749.02448,13.43064,62.5,46.6,50.8,8.85598,1463.4879999999998,8,0.8088890233216769
22805,2018-07-16 21:55:00.000,1761.06045,13.42063,62.5,46.6,50.8,8.9818,1527.432,1,0.962340927510717
22810,2018-07-16 22:00:00.000,1749.2796,13.40262,63.5,46.6,50.8,8.06933,1559.18975,8,1.8190084042406676
22815,2018-07-16 22:06:00.000,1742.7513,13.38662,63.5,46.6,51.8,7.63698,1268.50462,11,0.7911883961446461
22820,2018-07-16 22:11:00.000,1747.56884,13.41463,63.5,46.6,51.8,8.18938,1115.76012,11,0.9485235823245364
22825,2018-07-16 22:16:00.000,1742.7813399999998,13.43064,63.5,46.6,51.8,8.5035,1164.36288,11,1.5126158206477305
22830,2018-07-16 22:21:00.000,1748.16903,13.390620000000002,63.5,46.6,52.8,6.82492,986.3825,0,1.0663224765821968
22835,2018-07-16 22:26:00.000,1666.36362,12.82834,63.5,46.6,52.8,7.08878,830.9250599999998,0,1.0690165956632438
22840,2018-07-16 22:31:00.000,1733.83698,13.192520000000002,63.5,46.6,52.8,6.74493,886.1061199999998,0,0.3768790374413561
22845,2018-07-16 22:36:00.000,1745.22757,13.44464,63.5,46.6,52.8,7.41286,999.13225,10,1.361996291717286
22850,2018-07-16 22:41:00.000,1750.46511,13.40462,63.5,45.6,52.8,8.2847,993.19938,10,1.4719393935811995
22855,2018-07-16 22:46:00.000,1748.9193699999996,13.39662,63.5,45.6,52.8,8.65558,1361.4560000000001,8,0.04300766971569217
22860,2018-07-16 22:51:00.000,1746.39821,13.42463,63.5,45.6,52.8,8.5616,1292.6498800000004,8,0.5682104151360183
22865,2018-07-16 22:56:00.000,1745.64786,13.45265,64.5,45.6,52.8,8.0506,1320.15113,11,1.2407263189796867
22870,2018-07-16 23:01:00.000,1750.84035,13.43264,64.5,45.6,52.8,8.38437,971.68081,10,1.5235473849997032
22875,2018-07-16 23:06:00.000,1751.7258399999996,13.45265,64.5,45.6,52.8,8.770610000000001,1463.9145,8,0.7380369702837368
22880,2018-07-16 23:11:00.000,1750.16494,13.40262,64.5,45.6,53.8,8.3115,1314.30338,8,0.7876869210052355
22885,2018-07-16 23:16:00.000,1754.27704,13.44865,64.5,45.6,53.8,8.1242,1318.3670000000002,8,1.1253468328735976
22890,2018-07-16 23:21:00.000,1757.66867,13.42463,64.5,45.6,53.8,9.71643,1729.26925,1,1.2301595687076718
22895,2018-07-16 23:26:00.000,1743.29158,13.36861,64.5,45.6,53.8,9.90802,1751.44538,1,1.6217250957380944
22900,2018-07-16 23:31:00.000,1754.20196,13.44464,65.5,45.6,53.8,9.39084,1796.6145,1,1.0296735189901138
22905,2018-07-16 23:36:00.000,1736.0880100000004,13.30858,65.5,44.6,53.8,9.75772,1942.90375,7,0.4179994615390006
22910,2018-07-16 23:41:00.000,1751.89101,13.40863,65.5,44.6,53.8,9.88493,1743.30612,1,1.5619341469284838
22915,2018-07-16 23:46:00.000,1752.6263399999998,13.44064,65.5,44.6,54.8,9.425,1710.56438,1,0.6733761895077461
22920,2018-07-16 23:51:00.000,1748.8444399999996,13.38662,66.5,44.6,54.8,9.07214,1781.81575,1,0.7803793208658868
22925,2018-07-16 23:56:00.000,1759.1995399999996,13.46866,66.5,44.6,54.8,11.10882,2064.01912,3,0.8692850343319773
22930,2018-07-17 00:01:00.000,1748.43916,13.39662,66.5,44.6,55.8,9.74897,2056.61825,7,0.624513475656837
22935,2018-07-17 00:06:00.000,1740.69533,13.38262,66.5,44.6,55.8,9.48636,1899.66388,7,0.8484541792612222
22940,2018-07-17 00:11:00.000,1751.6507600000002,13.44064,66.5,44.6,55.8,8.58155,1633.55238,1,1.0152916540555321
22945,2018-07-17 00:16:00.000,1752.08592,13.38061,66.5,44.6,56.8,8.08715,1321.279,8,1.1909009992439974
22950,2018-07-17 00:21:00.000,1763.92683,13.43664,66.5,44.6,56.8,8.2072,1252.4355,11,1.0688190041668684
22955,2018-07-17 00:26:00.000,1743.14157,13.33859,66.5,44.6,57.8,8.34072,1373.73662,8,0.6312003064245024
22960,2018-07-17 00:31:00.000,1758.7343399999993,13.412629999999998,66.5,44.6,57.8,9.90386,1910.64675,7,0.842554695027787
22965,2018-07-17 00:36:00.000,1740.21498,13.406629999999998,66.5,44.6,57.8,9.6275,1635.06825,1,1.0084672524946772
22970,2018-07-17 00:41:00.000,1750.85537,13.45265,66.5,44.6,57.8,8.65638,1417.16325,8,0.3600007758939926
22975,2018-07-17 00:46:00.000,1741.14551,13.41663,66.5,44.6,58.8,8.88388,1477.592,8,0.9252608729142554
22980,2018-07-17 00:51:00.000,1750.19512,13.43464,66.5,44.6,58.8,8.53538,1370.72588,8,0.23602256317971354
22985,2018-07-17 00:56:00.000,1742.76647,13.43264,66.5,44.6,58.8,7.437410000000002,1370.795,11,1.6686776803021606
22990,2018-07-17 01:01:00.000,1762.1560100000004,13.422629999999998,66.5,44.6,58.8,8.15328,1272.5815,11,1.0765654394377893
22995,2018-07-17 01:06:00.000,1740.63527,13.38662,66.5,44.6,58.8,8.39253,1058.72662,11,1.5380691007057532
23000,2018-07-17 01:11:00.000,1653.86246,12.67627,66.5,44.6,58.8,6.3646,799.36,0,0.6602109040608319
23005,2018-07-17 01:16:00.000,1668.19451,12.76231,65.5,44.6,58.8,7.27681,803.7345,10,1.1347373528966553
23010,2018-07-17 01:21:00.000,1725.74808,13.21253,65.5,44.6,58.8,6.69937,896.2588800000002,0,0.35340508820143735
23015,2018-07-17 01:26:00.000,1688.6947699999996,12.93839,65.5,44.6,57.8,7.25144,840.7813800000001,10,1.1360242522692736
23020,2018-07-17 01:31:00.000,1639.38025,12.48617,65.5,44.6,57.8,6.86292,756.61631,0,0.9624242202463167
23025,2018-07-17 01:36:00.000,1636.1086,12.58022,64.5,44.6,57.8,6.93995,773.85062,0,0.9769145115019565
23030,2018-07-17 01:41:00.000,1634.17275,12.56821,64.5,44.6,56.8,6.28509,769.94575,0,0.934465972138404
23035,2018-07-17 01:46:00.000,1596.86432,12.20003,64.5,44.6,56.8,7.098210000000001,712.88338,6,1.3998006199324202
23040,2018-07-17 01:51:00.000,1627.23918,12.46216,63.5,44.6,55.8,5.95908,757.7085599999998,0,1.5376458641198774
23045,2018-07-17 01:56:00.000,1530.32134,11.72379,63.5,44.6,55.8,5.30229,627.36725,9,1.6472413837829707
23050,2018-07-17 02:01:00.000,1504.65862,11.52369,63.5,44.6,55.8,5.42454,594.17525,9,1.2646230389905462
23055,2018-07-17 02:07:00.000,1347.39592,10.37713,62.5,44.6,54.8,5.7348300000000005,431.78341,9,0.2613240482804781
23060,2018-07-17 02:12:00.000,1287.98157,9.85887,61.5,44.6,53.8,5.62177,371.15881,9,0.7827626432504505
23065,2018-07-17 02:17:00.000,1155.16591,8.85438,61.5,43.6,53.8,4.65833,272.84984,2,0.8712356981733143
23070,2018-07-17 02:22:00.000,1134.57577,8.668280000000001,60.5,43.6,52.8,5.10325,251.81152000000003,2,0.5243199230355021
23075,2018-07-17 02:27:00.000,1135.98644,8.6923,59.5,43.6,52.8,3.73613,254.07747,14,1.2839578422801505
23080,2018-07-17 02:32:00.000,1124.52084,8.57024,59.5,42.6,51.8,4.33402,243.26934,14,1.2379705691260126
23085,2018-07-17 02:37:00.000,1135.91143,8.72231,58.5,42.6,51.8,4.33377,257.37434,14,1.3425172435829829
23090,2018-07-17 02:42:00.000,1129.45821,8.64627,58.5,42.6,50.8,4.87369,250.47664,2,0.47318450790455807
23095,2018-07-17 02:47:00.000,1095.52647,8.42416,57.5,41.6,49.8,4.5475400000000015,182.15309,14,1.6075249683419928
23100,2018-07-17 02:52:00.000,1107.4724199999996,8.41816,57.5,41.6,49.8,4.0701800000000015,143.62525,14,0.3199973251828983
23105,2018-07-17 02:57:00.000,1102.41493,8.41816,56.5,41.6,48.8,2.91934,103.37231,5,0.23878730686310679
23110,2018-07-17 03:02:00.000,1102.20478,8.43817,56.5,40.6,48.8,3.58534,92.37007,14,1.606663922192875
23115,2018-07-17 03:07:00.000,1101.61946,8.42416,55.5,40.6,47.8,3.10958,93.53664,5,0.4917062152735394
23120,2018-07-17 03:12:00.000,1106.75204,8.426160000000001,55.5,40.6,47.8,3.75664,147.23323,14,0.8710734466164953
23125,2018-07-17 03:17:00.000,1101.91963,8.43017,55.5,39.6,47.8,4.3017699999999985,180.65400000000002,14,0.8528972790267988
23130,2018-07-17 03:22:00.000,1107.09718,8.42216,55.5,39.6,46.8,3.86155,169.68325,14,0.5107261100333679
23135,2018-07-17 03:27:00.000,1099.53346,8.416160000000001,54.5,39.6,46.8,3.837930000000001,116.47223,14,0.8290928410077469
23140,2018-07-17 03:32:00.000,1107.11219,8.44017,54.5,39.6,45.8,4.08906,103.06817,14,0.7600716087897905
23145,2018-07-17 03:37:00.000,1097.49243,8.436169999999999,53.5,38.6,45.8,3.81662,111.87205,14,0.9111614581785422
23150,2018-07-17 03:42:00.000,1098.1978,8.42216,53.5,38.6,45.8,4.80074,215.19091,2,0.8694408064426994
23155,2018-07-17 03:47:00.000,1128.48271,8.6923,53.5,38.6,44.8,5.18507,254.75191,2,0.6826984565656588
23160,2018-07-17 03:52:00.000,1096.33688,8.43217,53.5,38.6,44.8,3.25684,153.8858,5,1.11771995535256
23165,2018-07-17 03:57:00.000,1106.0767,8.416160000000001,53.5,37.6,44.8,4.39242,137.52656000000002,14,1.180156858270497
23170,2018-07-17 04:02:00.000,1101.82954,8.42416,53.5,37.6,43.8,4.29333,175.55183,14,0.8212945784225679
23175,2018-07-17 04:07:00.000,1181.609,9.04247,52.5,37.6,43.8,4.77339,286.35388,2,0.5408748043086298
23180,2018-07-17 04:12:00.000,1175.38094,9.02246,52.5,37.6,43.8,5.5903800000000015,286.78359,2,1.693988108225378
23185,2018-07-17 04:17:00.000,1108.4929,8.50821,52.5,37.6,43.8,4.5431300000000014,238.06217,2,1.275934068569019
23190,2018-07-17 04:22:00.000,1314.25964,10.07698,52.5,37.6,43.8,4.89233,400.60666,2,1.0887718707368568
23195,2018-07-17 04:27:00.000,1094.31086,8.41816,52.5,37.6,42.8,4.53941,215.20717,2,1.3889039042688296
23200,2018-07-17 04:32:00.000,1100.2088,8.43817,52.5,36.6,42.8,3.18185,96.92964,5,0.6848455308753024
23205,2018-07-17 04:37:00.000,1101.6344800000004,8.442169999999999,52.5,36.6,42.8,4.4690900000000005,164.54086,14,1.3620081428301387
23210,2018-07-17 04:42:00.000,1094.2808300000004,8.44017,52.5,36.6,42.8,2.47949,56.76237,5,1.217932766837897
23215,2018-07-17 04:47:00.000,1106.3468300000004,8.426160000000001,51.5,36.6,42.8,2.67624,62.40043000000001,5,0.6954276669761024
23220,2018-07-17 04:52:00.000,1094.7461,8.43817,51.5,36.6,42.8,3.67721,94.91657,14,1.3579859934863885
23225,2018-07-17 04:57:00.000,1102.17475,8.442169999999999,51.5,36.6,42.8,3.49202,73.29442,5,1.4853555810854413
23230,2018-07-17 05:02:00.000,1098.69302,8.43417,50.5,36.6,41.8,3.63392,68.90255,14,1.6435297695841573
23235,2018-07-17 05:07:00.000,1107.50238,8.44818,50.5,36.6,41.8,2.96295,26.45293,5,0.4961219251325689
23240,2018-07-17 05:12:00.000,1102.11469,8.43817,50.5,35.6,41.8,2.70123,45.19113,5,0.6878640399562999
23245,2018-07-17 05:17:00.000,1095.04619,8.426160000000001,50.5,35.6,41.8,3.39675,103.1068,5,1.2539150812203423
23250,2018-07-17 05:22:00.000,1096.17178,8.420160000000001,50.5,35.6,41.8,3.84225,125.3511,14,0.7529254969077662
23255,2018-07-17 05:27:00.000,1098.73799,8.426160000000001,50.5,35.6,41.8,4.3322,210.70347,14,1.038386393397292
23260,2018-07-17 05:32:00.000,1102.89514,8.45818,50.5,35.6,40.8,4.43158,157.43633,14,1.2529164376354156
23265,2018-07-17 05:37:00.000,1096.21683,8.42817,50.5,35.6,40.8,4.69679,196.99131,2,1.1797779058188953
23270,2018-07-17 05:42:00.000,1168.52252,8.95843,50.5,35.6,40.8,6.0168800000000005,277.58316,9,1.6744052763336283
23275,2018-07-17 05:47:00.000,1171.5090300000004,9.02846,50.5,35.6,40.8,4.6578800000000005,285.16919,2,0.8565640018996931
23280,2018-07-17 05:52:00.000,1105.55144,8.51821,50.5,35.6,40.8,5.42307,239.39384,2,1.333489729844278
23285,2018-07-17 05:57:00.000,1121.99953,8.64827,50.5,35.6,40.8,5.46167,248.38947,2,1.4037073626592593
23290,2018-07-17 06:02:00.000,1095.2863,8.420160000000001,50.5,35.6,40.8,4.25261,222.37666,14,0.8987638698860273
23295,2018-07-17 06:08:00.000,1101.8745800000004,8.43217,50.5,34.6,40.8,5.0701800000000015,215.45042,2,0.7813437740202224
23300,2018-07-17 06:13:00.000,1196.85649,9.15452,50.5,34.6,40.8,5.76822,299.2211200000001,9,1.3496605132004136
23305,2018-07-17 06:18:00.000,1202.96457,9.23056,50.5,34.6,40.8,4.78326,305.43612,2,0.5315753436254166
23310,2018-07-17 06:23:00.000,1187.94217,9.06648,50.5,34.6,40.8,4.6704,289.2725,2,0.8207333858314055
23315,2018-07-17 06:28:00.000,1121.93954,8.60625,50.5,34.6,40.8,4.84044,247.32222,2,0.5525479662638088
23320,2018-07-17 06:33:00.000,1192.74447,9.13051,50.5,34.6,40.8,5.21663,295.5609100000001,2,0.6737406809817509
23325,2018-07-17 06:38:00.000,1232.97934,9.38864,50.5,34.6,40.8,5.25932,320.57197,2,0.8402408857685506
23330,2018-07-17 06:43:00.000,1164.8157,8.912410000000003,50.5,34.6,40.8,5.5216400000000005,274.73975,2,1.5137559768945377
23335,2018-07-17 06:48:00.000,1095.04619,8.426160000000001,50.5,34.6,40.8,5.2469199999999985,224.65722,2,0.9916413559148131
23340,2018-07-17 06:53:00.000,1112.21474,8.46618,50.5,34.6,40.8,4.84958,235.14116,2,0.634253178620957
23345,2018-07-17 06:58:00.000,1095.67656,8.43017,50.5,34.6,40.8,4.60954,158.13987,14,1.798065233667964
23350,2018-07-17 07:03:00.000,1095.22631,8.426160000000001,50.5,34.6,40.8,4.06171,164.42583,14,0.12347849295440055
23355,2018-07-17 07:08:00.000,1187.1617199999996,9.13652,50.5,34.6,40.8,4.90132,295.72156,2,0.1954871752780981
23360,2018-07-17 07:13:00.000,1222.30907,9.39664,50.5,34.6,40.8,4.77266,322.40381,2,0.6222870175477903
23365,2018-07-17 07:18:00.000,1158.58757,8.84437,50.5,34.6,40.8,5.1825800000000015,267.11075,2,0.6232010663815392
23370,2018-07-17 07:23:00.000,1114.901,8.55423,50.5,34.6,40.8,4.02634,242.18081,14,0.7883232711136476
23375,2018-07-17 07:28:00.000,1108.86807,8.44017,50.5,34.6,40.8,3.7767,174.4238,14,0.7733988418301989
23380,2018-07-17 07:33:00.000,1099.39839,8.44017,50.5,34.6,40.8,2.82494,98.82627,5,0.3441288061697085
23385,2018-07-17 07:38:00.000,1098.46786,8.45818,50.5,34.6,40.8,4.67155,225.13338,2,1.0371812654467716
23390,2018-07-17 07:43:00.000,1108.86807,8.43217,50.5,34.6,40.8,4.61184,169.97355,2,1.5301436205385792
23395,2018-07-17 07:48:00.000,1103.15026,8.426160000000001,50.5,34.6,40.8,4.8830300000000015,181.64072,2,1.0878775489340977
23400,2018-07-17 07:53:00.000,1106.8871,8.42817,50.5,34.6,40.8,3.51535,82.16937,5,1.5468980283713636
23405,2018-07-17 07:58:00.000,1106.12167,8.42817,49.5,34.6,40.8,3.01071,90.19753,5,0.23630904896514435
23410,2018-07-17 08:03:00.000,1106.57192,8.426160000000001,49.5,34.6,40.8,1.85454,38.9153,5,2.8823890880516276
23415,2018-07-17 08:08:00.000,1099.72859,8.42216,49.5,34.6,40.8,3.27871,51.37548,5,0.9533887152864926
23420,2018-07-17 08:13:00.000,1095.66154,8.42817,49.5,34.6,40.8,2.2706,49.83099,5,1.7753100595285323
23425,2018-07-17 08:18:00.000,1100.2838,8.43017,49.5,34.6,40.8,2.94477,29.8971,5,0.45810673422572074
23430,2018-07-17 08:23:00.000,1100.08874,8.44017,49.5,34.6,40.8,2.74843,16.11041,5,0.7630465798744408
23800,2018-07-17 14:34:00.000,1194.39532,9.18654,51.5,40.6,41.8,5.09183,303.86128,2,0.35461194876465163
23805,2018-07-17 14:39:00.000,1099.14327,8.42216,51.5,40.6,42.8,1.82112,13.08748,5,3.0105331405966185
23830,2018-07-17 15:04:00.000,1304.1146199999996,10.05097,54.5,44.6,45.8,5.3220800000000015,400.51012,9,1.037689884666612
23835,2018-07-17 15:09:00.000,1099.57851,8.416160000000001,54.5,44.6,46.8,3.60724,25.06559,14,2.050458477797442
23840,2018-07-17 15:14:00.000,1094.61096,8.43017,54.5,44.6,46.8,4.10813,211.62897,14,0.5173188917896595
23845,2018-07-17 15:19:00.000,1386.82038,10.63325,55.5,45.6,47.8,6.77566,467.73041,6,0.8647542254336064
23850,2018-07-17 15:24:00.000,1409.57168,10.81334,56.5,45.6,47.8,5.1601300000000005,497.11703,9,1.30554238072988
23870,2018-07-17 15:44:00.000,1398.55619,10.7273,55.5,45.6,48.8,7.65079,486.8905,6,2.212415965328761
23875,2018-07-17 15:49:00.000,1389.04153,10.66327,56.5,45.6,48.8,7.378660000000001,459.36378,6,1.7480176205357838
23880,2018-07-17 15:54:00.000,1105.11621,8.460180000000001,57.5,46.6,48.8,3.49527,106.54872,5,1.516774355075303
23885,2018-07-17 15:59:00.000,1542.5824,11.76982,57.5,46.6,49.8,5.80561,641.74019,9,1.4806161084140956
23902,2018-07-17 16:16:00.000,1087.30236,8.38614,57.5,48.6,50.8,3.57439,173.80133999999995,14,1.3957127295214538
23907,2018-07-17 16:21:00.000,1249.08236,9.58474,58.5,48.6,50.8,5.72251,343.43122,9,0.981381176923271
23912,2018-07-17 16:26:00.000,1264.54,9.64076,58.5,49.6,51.8,6.03407,338.21969,9,1.2629605747660082
23917,2018-07-17 16:31:00.000,1373.26871,10.45517,58.5,50.6,51.8,5.8711400000000005,445.82694,9,0.39030901835445203
23922,2018-07-17 16:36:00.000,1391.20261,10.66527,59.5,52.6,51.8,5.94335,479.17731,9,0.5464638161494366
23927,2018-07-17 16:41:00.000,1495.78935,11.51969,59.5,54.6,51.8,5.68512,588.91812,9,1.0341139104190726
23932,2018-07-17 16:46:00.000,1451.26234,11.18353,59.5,55.6,52.8,5.92178,546.2460599999998,9,0.8343821662597807
23937,2018-07-17 16:51:00.000,1686.00843,12.93439,59.5,55.6,52.8,6.71633,851.06425,0,0.27054940792403964
23942,2018-07-17 16:56:00.000,1761.31557,13.42063,59.5,57.6,52.8,8.22798,1069.482,11,1.210408978794164
23947,2018-07-17 17:01:00.000,1764.21184,13.43664,60.5,59.6,52.8,8.858410000000003,1456.24362,8,0.7672071032315143
23952,2018-07-17 17:06:00.000,1761.46558,13.41863,61.5,61.6,53.8,6.64756,1219.31925,11,2.4441835927792956
23957,2018-07-17 17:11:00.000,1746.3831899999998,13.400620000000002,61.5,63.6,53.8,6.91222,973.515,0,1.0854004359125455
23962,2018-07-17 17:16:00.000,1754.7722600000004,13.43464,61.5,65.6,53.8,8.15118,1166.1455,11,0.7668297148434947
23967,2018-07-17 17:21:00.000,1559.72077,11.98392,61.5,65.6,53.8,7.5732300000000015,672.7973099999998,10,1.3956136054767616
23972,2018-07-17 17:26:00.000,1620.63609,12.37612,62.5,66.6,54.8,6.85228,716.9571900000002,6,1.1812071933577035
23977,2018-07-17 17:31:00.000,1740.9955,13.26656,62.5,67.6,54.8,6.15985,909.53981,0,0.9826937356536058
23982,2018-07-17 17:36:00.000,1676.61361,12.82034,62.5,67.6,54.8,7.73315,791.59094,10,0.45415160501588164
23987,2018-07-17 17:41:00.000,1761.6306100000004,13.422629999999998,63.5,68.6,54.8,8.544139999999999,1294.69825,8,0.5668139586335247
23992,2018-07-17 17:46:00.000,1453.49835,11.20154,63.5,69.6,55.8,6.10728,541.21888,9,1.111539285370786
23997,2018-07-17 17:51:00.000,1746.65333,13.38061,63.5,69.6,55.8,9.16543,1394.59888,8,1.0614743820640524
24002,2018-07-17 17:56:00.000,1748.88934,13.39862,63.5,70.6,55.8,8.58698,1368.43288,8,0.13033226393832648
24007,2018-07-17 18:01:00.000,1749.2195399999996,13.384620000000002,64.5,70.6,55.8,8.622060000000001,996.539,10,2.03748263924076
24012,2018-07-17 18:07:00.000,1752.46117,13.43264,64.5,71.6,55.8,8.489289999999999,1323.0265,8,0.4578720532198712
24017,2018-07-17 18:12:00.000,1753.66169,13.48867,65.5,71.6,56.8,8.80911,1589.56325,1,0.7618120058476103
24022,2018-07-17 18:17:00.000,1749.71491,13.37861,65.5,72.6,56.8,7.668069999999998,1137.78988,11,0.3680334962461298
24027,2018-07-17 18:22:00.000,1754.3971600000002,13.42463,65.5,72.6,56.8,7.076039999999999,1043.71656,0,1.7128434081893456
24032,2018-07-17 18:27:00.000,1766.41797,13.45265,65.5,72.6,56.8,8.98053,1614.06012,1,0.42313462217676684
24037,2018-07-17 18:32:00.000,1762.27599,13.54269,66.5,73.6,57.8,8.910689999999997,1750.515,1,0.6766448376060185
24042,2018-07-17 18:37:00.000,1769.97478,13.46866,66.5,73.6,57.8,9.2154,1460.88438,8,1.3287350077276037
24047,2018-07-17 18:42:00.000,1752.08592,13.390620000000002,66.5,73.6,57.8,8.65119,1182.56588,8,1.332604963257127
24052,2018-07-17 18:47:00.000,1752.17601,13.44264,66.5,73.6,58.8,7.16185,973.96188,0,1.472981932327629
24057,2018-07-17 18:52:00.000,1751.89101,13.41663,66.5,73.6,58.8,8.2692,1498.57988,8,1.223552581284875
24062,2018-07-17 18:57:00.000,1758.7343399999993,13.39862,67.5,73.6,58.8,7.86026,1365.84212,11,1.4628534903162516
24067,2018-07-17 19:02:00.000,1753.5417100000002,13.3566,67.5,73.6,58.8,8.254,1332.67188,8,0.8431707623542348
24072,2018-07-17 19:07:00.000,1767.6787,13.50668,67.5,74.6,59.8,10.78929,1959.54562,3,0.5208626197159597
24077,2018-07-17 19:12:00.000,1770.2299,13.46666,68.5,74.6,59.8,10.49812,2041.63788,3,0.8498039147989714
24082,2018-07-17 19:17:00.000,1739.9598600000004,13.390620000000002,68.5,74.6,59.8,8.72917,1606.86762,1,0.8163097396371831
24087,2018-07-17 19:22:00.000,1747.44857,13.394620000000002,68.5,74.6,60.8,10.05342,1814.26475,7,1.7092836454013607
24092,2018-07-17 19:27:00.000,1756.63318,13.44464,68.5,74.6,60.8,10.2939,1729.87175,7,2.6173264989868117
24097,2018-07-17 19:32:00.000,1743.00642,13.3466,68.5,74.6,60.8,9.00564,1532.5839999999998,1,0.9184254772915094
24102,2018-07-17 19:37:00.000,1762.39597,13.42463,68.5,74.6,61.8,8.91574,1420.64888,8,0.660464664889266
